4,13
2,6
3,20
19,25
8,19
10,33
4,44
1,0
8,41
9,47
5,10
14,15
10,21
14,48
0,37
16,48
17,1
3,46
13,14
1,42
2,13
1,27
3,6
14,7
14,17
9,38
12,41
8,6
8,31
8,8
10,0
10,12
18,34
19,16
17,22
2,28
7,43
10,45
10,15
12,13
19,4
12,49
6,16
14,11
15,41
10,16
10,28
16,20
16,9
11,6
15,21
0,41
9,5
18,40
8,46
14,49
11,40
3,16
1,19
5,41
12,42
15,22
1,33
1,41
5,49
11,13
15,39
17,8
9,41
3,47
0,7
10,8
18,41
10,38
5,1
11,17
11,41
3,33
19,5
2,49
17,23
8,5
11,25
9,37
10,7
17,12
8,0
0,16
1,39
18,3
13,18
9,15
2,10
4,3
12,20
10,48
15,29
5,34
17,12
18,39
11,36
8,32
14,2
19,34
16,20
11,14
12,9
14,3
4,13
13,48
6,29
16,14
10,20
8,36
1,21
1,16
5,31
2,42
3,44
18,28
15,31
15,3
16,11
8,38
5,27
6,36
10,12
19,44
6,18
9,17
12,46
9,0
10,46
8,46
15,26
0,20
2,44
9,27
10,11
2,23
8,9
6,9
19,40
1,1
2,36
19,44
15,28
11,21
13,43
3,13
14,30
5,31
15,41
18,20
0,5
7,15
6,40
19,7
15,49
15,9
16,40
5,3
3,22
0,35
10,24
4,36
6,6
0,1
8,9
1,1
5,7
12,7
18,21
14,22
8,42
8,44
6,0
9,3
11,26
7,42
6,43
13,21
12,25
2,49
12,6
15,34
0,34
8,41
0,38
6,0
9,6
3,18
0,33
13,9
1,10
2,45
2,6
10,34
0,21
0,2
7,15
2,5
0,3
12,26
4,40
14,16
10,46
3,21
3,39
1,28
16,11
11,24
16,19
18,11
14,46
6,1
2,14
7,17
0,9
16,17
14,19
12,22
11,25
2,35
3,31
11,47
2,24
2,31
4,48
12,30
4,49
12,20
1,7
2,10
12,37
9,22
14,1
6,27
9,25
16,8
3,25
16,49
0,1
13,19
17,8
11,27
1,4
8,45
18,25
5,42
17,29
5,30
3,36
17,37
18,33
18,17
4,0
18,29
14,7
5,41
14,10
12,25
7,9
15,2
2,37
17,0
3,1
13,26
15,1
11,5
9,30
11,27
12,14
9,1
10,46
4,12
0,22
13,31
3,40
10,41
13,14
5,39
15,12
0,47
3,3
18,11
6,39
4,28
0,29
12,31
11,36
11,3
7,29
7,41
6,22
10,12
6,18
17,20
4,36
3,18
1,43
3,46
15,24
1,48
13,35
17,9
1,24
8,18
7,18
18,13
11,42
8,39
0,5
3,22
18,18
3,27
1,39
7,12
11,17
10,48
11,8
10,21
9,17
17,5
16,32
5,24
8,5
19,34
14,40
18,35
17,30
13,47
0,3
8,6
7,35
11,4
18,24
4,23
7,33
8,11
13,19
0,28
19,25
16,40
13,25
12,10
4,39
3,25
13,48
16,47
8,6
11,24
13,9
0,41
18,29
10,2
14,14
3,3
5,11
6,40
7,15
16,31
15,2
12,3
18,32
13,22
11,25
9,38
16,38
7,28
14,37
12,14
1,41
16,6
16,2
2,0
12,48
4,48
16,36
17,24
13,41
19,7
13,38
18,27
12,33
8,49
4,37
11,49
3,43
8,38
13,2
19,43
0,20
1,14
0,49
16,47
14,20
2,40
19,21
14,7
10,1
10,27
9,0
16,25
12,11
7,24
6,26
3,18
12,36
14,3
5,11
7,45
14,0
0,44
17,46
13,42
9,40
6,32
5,44
0,35
2,10
19,3
0,24
0,16
2,20
9,36
9,7
7,20
12,41
9,30
1,40
2,11
18,24
18,14
13,30
5,43
9,40
16,34
3,26
0,21
4,44
16,5
13,23
18,36
12,25
3,6
0,19
14,19
13,1
5,3
4,6
7,43
11,4
17,45
4,33
6,11
6,41
11,36
1,38
19,36
17,26
8,14
19,27
10,18
16,28
14,43
13,21
5,0
16,29
13,7
4,49
13,1
4,20
0,23
13,36
5,22
12,18
9,49
2,48
10,20
18,35
19,40
10,27
16,26
4,14
18,29
6,30
4,6
1,12
4,24
13,4
8,21
1,16
8,5
0,26
18,23
3,13
15,2
12,2
11,36
9,36
7,1
1,37
13,4
14,44
13,17
19,12
4,41
0,33
4,24
16,7
9,12
15,28
6,17
19,23
10,17
1,8
17,40
2,13
3,39
2,16
13,25
18,37
11,37
2,31
6,11
6,7
5,46
10,17
10,26
4,8
13,42
1,28
0,48
19,40
10,28
3,6
17,15
4,6
4,26
15,39
11,25
18,33
5,48
15,33
14,30
17,12
17,20
19,38
12,22
10,16
12,27
1,32
19,11
7,3
17,42
16,43
8,24
12,3
15,14
0,25
15,41
18,1
13,17
19,9
9,36
18,36
18,19
2,46
5,24
3,5
15,22
17,4
9,14
8,21
16,49
8,21
3,29
14,28
12,15
8,24
11,25
13,38
13,47
8,4
13,49
19,12
0,20
14,31
14,8
18,10
9,32
0,11
0,35
15,11
19,36
12,26
19,46
4,22
10,18
15,31
10,21
17,25
19,23
10,27
14,3
1,47
6,14
3,9
19,32
10,11
3,11
11,23
19,44
2,27
18,36
11,14
1,35
11,14
15,47
0,7
15,38
3,46
3,49
16,41
11,45
10,46
19,40
18,28
0,46
4,9
5,10
6,46
15,31
19,1
15,40
14,24
9,32
11,41
2,22
7,28
7,12
17,48
12,1
12,35
16,15
16,44
5,27
15,13
18,31
3,49
15,28
16,14
3,1
4,19
16,43
9,8
0,10
1,30
5,0
5,24
8,42
16,45
19,35
0,33
10,21
10,36
11,17
0,43
13,31
11,23
6,39
12,36
14,33
12,38
3,1
7,41
14,20
15,7
9,31
15,27
11,33
4,1
11,35
7,27
16,12
16,10
12,29
2,32
18,26
9,9
8,19
9,34
6,40
16,48
16,44
8,33
13,29
17,49
5,39
1,43
2,21
19,2
17,20
0,13
15,19
13,14
16,43
8,29
18,34
7,36
13,40
14,8
8,22
7,27
15,12
9,11
15,18
1,25
15,24
2,14
2,25
11,15
10,44
9,5
4,31
14,44
14,45
16,2
16,6
3,0
7,25
1,46
1,17
6,36
14,0
19,19
6,45
16,4
6,46
14,6
16,8
11,26
6,23
14,12
7,42
2,18
8,23
9,47
17,1
5,9
10,32
5,11
8,16
4,49
16,30
17,18
19,36
12,25
6,22
18,29
3,10
13,36
3,1
3,12
9,48
12,27
15,26
5,25
17,36
15,46
18,48
10,25
11,24
16,39
15,7
6,14
18,12
10,11
3,34
8,6
18,42
8,3
18,6
17,44
13,40
11,24
11,3
15,48
19,5
8,41
6,36
4,10
6,34
2,0
17,42
0,43
3,34
12,18
1,48
0,9
3,35
15,22
11,43
4,8
14,40
7,7
8,14
7,24
5,41
7,35
3,0
8,5
15,12
2,21
5,15
7,2
6,33
17,44
10,31
11,25
18,22
8,32
10,45
13,10
10,20
11,47
2,35
16,30
15,47
11,39
9,21
13,0
1,12
17,35
10,7
13,32
4,28
2,8
11,5
3,35
2,21
19,10
16,11
12,47
17,39
4,14
12,44
9,45
12,15
1,18
13,48
14,37
13,22
0,8
17,44
15,9
9,25
4,4
19,30
11,18
13,4
15,12
19,24
8,22
7,48
14,13
0,9
5,13
9,18
17,18
3,20
14,11
19,17
12,44
7,10
8,2
13,6
4,27
5,45
15,2
0,0
19,12
8,2
3,11
8,22
19,14
2,2
1,12
18,46
0,16
1,28
17,3
5,34
1,38
8,7
3,20
6,45
16,44
17,31
14,34
4,28
16,31
17,1
18,7
3,34
17,38
14,30
7,16
13,36
19,29
12,46
0,14
17,27
2,32
12,22
2,39
9,34
18,28
8,42
14,19
18,44
9,20
12,34
6,39
19,18
6,10
1,26
3,16
0,32
11,26
7,32
4,16
19,7
11,2
2,36
13,5
15,3
15,7
19,20
14,15
12,38
16,6
7,14
10,19
0,37
16,6
0,17
2,0
0,32
2,17
16,46
17,33
13,47
7,39
5,9
12,13
9,19
9,1
3,46
3,18
2,24
14,13
13,19
12,11
18,44
0,15
13,40
2,22
13,43
10,49
18,24
19,15
16,3
18,36
16,42
17,35
5,26
19,27
4,17
9,5
4,20
1,4
19,7
4,21
7,37
12,25
19,44
5,34
7,1
16,45
3,24
1,16
3,22
13,13
5,26
17,9
9,5
7,20
19,27
14,29
1,44
7,43
0,34
1,44
6,46
5,10
10,5
13,17
5,17
0,42
14,34
13,49
15,48
11,27
19,5
3,13
3,23
0,11
12,18
13,24
2,23
10,12
9,31
6,46
11,35
14,22
14,3
4,11
11,29
13,30
1,8
10,29
16,0
1,15
7,24
7,32
8,19
9,19
4,16
17,29
15,45
16,17
12,27
5,10
12,12
6,33
19,1
10,30
5,29
15,38
19,29
1,6
7,20
17,24
5,10
11,0
6,11
2,27
18,18
1,24
6,6
9,22
9,2
18,1
11,26
17,49
16,47
8,31
2,3
10,47
4,15
1,32
0,6
0,21
4,4
14,30
2,13
3,27
19,1
6,16
5,36
10,43
10,37
12,27
13,27
14,35
19,29
4,2
7,46
13,4
16,34
16,37
3,23
18,1
17,11
17,40
14,18
4,11
8,4
13,45
11,35
16,26
6,21
10,44
9,29
12,40
16,12
3,14
18,12
0,22
19,7
12,40
2,16
0,45
8,7
3,28
6,27
7,13
5,29
14,14
12,11
8,10
16,41
10,5
18,20
18,18
16,0
3,41
6,41
3,36
18,49
4,40
5,32
1,46
7,6
15,45
2,32
8,47
12,33
14,6
7,37
16,27
5,3
17,2
8,31
12,34
9,39
4,40
4,20
9,25
5,38
17,43
8,48
2,38
18,21
3,16
5,15
0,42
19,24
12,28
7,3
6,36
7,23
11,41
13,32
0,7
17,16
10,2
19,20
2,28
5,27
3,19
17,32
6,40
2,0
18,36
13,18
11,15
0,32
12,26
12,23
6,22
6,13
5,36
0,14
6,32
11,1
12,49
3,10
5,47
18,20
10,15
16,6
7,18
14,19
16,48
10,25
11,6
0,31
16,13
10,11
12,42
2,45
1,9
17,17
19,4
15,3
12,41
7,11
14,15
8,40
11,22
14,27
1,33
16,2
7,28
19,34
9,23
12,21
6,10
12,31
6,26
8,15
0,32
9,40
18,46
9,42
12,21
14,33
3,39
14,6
11,3
11,39
5,34
7,1
19,39
0,46
8,24
13,29
12,33
7,6
9,47
18,37
5,15
9,17
11,28
17,38
15,5
13,6
12,41
2,30
2,18
2,17
14,49
8,15
19,16
5,7
18,48
10,12
3,48
9,13
13,39
13,34
5,34
7,16
1,34
7,15
8,4
2,30
10,38
14,30
0,32
14,37
10,39
4,30
19,30
5,15
10,8
12,23
16,44
12,25
1,37
4,31
9,2
7,29
18,5
12,27
5,26
10,32
17,38
7,2
12,36
18,22
8,23
3,27
11,2
11,18
0,15
5,17
18,20
9,14
15,10
3,14
2,2
13,28
6,8
7,28
2,1
18,43
17,41
9,11
12,7
1,12
9,32
6,37
5,31
17,38
3,29
12,34
11,17
2,6
16,3
1,33
9,17
6,13
6,12
11,22
5,21
18,12
12,12
4,7
2,19
2,17
14,11
9,2
5,41
8,0
1,8
17,44
19,34
17,29
1,46
19,34
18,9
11,3
18,16
15,3
8,41
9,39
13,0
5,34
0,45
9,3
3,6
4,27
4,46
4,14
2,1
0,33
18,18
8,34
14,28
5,3
14,19
7,6
18,40
14,49
9,19
0,15
2,48
18,6
7,39
4,46
8,19
11,40
14,37
11,1
6,39
17,48
3,41
2,43
19,46
12,24
2,11
8,28
7,28
18,42
16,11
5,11
8,13
16,36
18,11
4,38
15,8
8,27
14,29
8,42
19,9
19,48
12,7
15,13
3,1
7,18
7,11
10,21
12,14
7,9
1,20
10,40
6,12
0,42
5,16
18,14
19,35
4,23
19,2
11,49
11,47
6,12
7,6
14,24
13,11
9,27
4,34
14,46
1,7
2,10
18,33
6,10
1,2
18,45
5,47
8,26
17,46
18,35
2,28
15,19
11,0
18,39
4,20
9,40
2,18
13,40
10,20
0,38
16,42
3,18
14,25
15,36
7,8
5,47
18,48
3,32
2,14
2,22
18,37
16,1
8,36
0,14
6,10
0,2
6,13
15,21
17,2
19,22
10,5
4,11
0,29
0,40
12,32
6,36
6,38
14,7
2,49
12,6
5,16
0,36
9,25
3,28
10,14
13,6
4,22
15,26
9,25
8,6
0,6
15,17
16,13
9,12
8,41
5,15
0,19
0,3
8,27
10,49
8,20
4,38
10,10
1,47
7,8
9,22
6,43
16,28
4,23
0,16
11,42
12,20
4,6
3,3
19,38
4,27
7,8
9,39
4,23
8,21
18,31
9,26
1,39
7,49
0,44
12,29
9,12
0,44
19,46
0,3
15,19
2,0
17,20
14,21
18,11
15,16
10,22
6,49
11,2
16,8
9,29
8,47
1,16
9,11
1,39
5,8
7,3
14,14
10,12
0,19
7,23
16,26
4,18
5,43
18,23
11,7
0,20
16,6
12,40
0,18
0,18
12,44
14,25
10,11
1,6
6,5
7,10
19,9
17,11
9,47
8,47
0,5
2,37
11,40
5,38
10,10
10,42
17,13
13,4
10,29
15,23
7,46
11,5
4,17
12,47
7,18
12,44
0,21
8,11
3,28
15,12
5,24
17,5
16,22
0,41
14,19
12,16
14,48
1,28
15,2
1,40
14,33
10,39
6,6
19,37
9,35
16,33
14,49
0,5
5,13
6,15
0,31
7,49
6,44
15,6
17,38
16,25
15,47
4,5
0,0
10,15
13,0
13,3
18,26
11,15
13,27
19,23
19,1
9,1
13,27
15,36
6,15
13,49
13,25
6,10
11,45
0,0
0,44
9,48
14,35
7,19
1,8
18,0
14,3
9,39
18,27
10,1
17,26
0,14
17,7
12,15
16,26
18,49
17,43
16,27
1,7
14,27
4,26
13,12
19,39
12,25
12,38
13,6
18,26
15,15
15,4
12,10
8,45
0,6
13,0
4,20
11,5
11,28
19,22
10,25
15,0
9,32
4,45
0,32
11,2
15,42
0,5
16,47
13,41
6,44
1,6
17,28
9,7
10,46
2,2
19,32
13,19
18,22
5,25
16,24
18,31
0,3
16,9
9,48
18,16
18,20
6,37
7,16
15,15
13,21
17,0
7,7
6,18
14,33
8,3
5,10
17,45
8,15
6,36
18,8
6,18
6,32
6,26
7,46
6,42
15,44
1,15
8,15
17,15
8,42
1,6
9,16
10,24
16,28
13,41
3,14
18,46
9,26
5,9
19,20
10,17
13,33
18,22
4,44
6,38
19,40
18,30
3,46
12,0
14,46
1,6
16,1
0,37
7,13
18,30
13,0
9,15
10,43
7,31
7,2
4,9
10,25
16,45
10,16
18,37
4,12
8,44
9,18
9,46
5,35
4,44
5,9
11,3
3,26
15,3
18,17
17,6
14,44
8,22
12,48
17,43
0,2
6,32
5,29
19,34
13,4
12,43
13,38
4,40
15,35
17,38
15,20
9,23
0,12
3,46
7,2
0,45
9,24
2,14
1,37
3,18
14,22
11,49
7,33
14,39
13,41
3,31
0,35
2,4
12,22
6,18
1,34
14,0
8,4
14,49
9,0
11,41
17,48
7,46
8,11
18,47
8,48
12,7
12,11
16,24
11,43
9,11
0,14
12,41
14,13
17,12
2,14
9,21
17,35
13,3
7,10
3,26
15,40
15,39
4,35
12,25
10,2
16,34
8,2
15,21
3,3
10,10
11,30
3,34
13,4
19,28
9,47
6,27
16,10
10,19
3,42
9,18
4,15
7,12
12,32
4,9
19,22
9,14
1,4
12,7
10,25
15,29
15,0
13,26
8,35
1,35
4,19
7,14
17,15
15,43
15,46
11,32
7,13
18,15
13,46
16,34
11,18
11,29
16,34
6,0
2,34
12,45
19,8
10,44
2,29
7,19
8,16
7,15
15,30
1,45
18,14
14,1
15,8
19,11
15,38
15,36
18,5
14,40
19,26
14,42
5,38
11,21
13,16
11,26
6,40
6,37
0,19
12,38
13,19
16,16
4,40
0,39
2,41
9,13
0,25
9,16
14,49
18,13
4,0
0,29
4,29
0,2
8,22
4,47
1,47
5,0
6,28
12,14
11,31
15,27
3,24
10,40
18,5
9,20
14,40
6,40
7,25
6,33
16,27
12,37
6,7
0,14
7,5
7,23
10,21
13,9
9,24
9,28
6,13
4,10
17,44
17,45
11,26
17,19
6,42
13,23
10,38
12,49
16,44
9,19
7,10
19,21
3,6
19,11
13,7
3,26
18,0
1,21
6,9
10,23
7,15
18,17
12,9
18,21
8,24
8,47
18,48
0,26
19,8
2,17
9,44
18,46
3,34
12,3
6,22
8,35
3,31
6,7
7,27
5,30
18,26
5,14
10,16
0,49
19,25
9,31
13,49
16,32
14,45
11,33
6,27
0,32
17,36
10,41
0,9
11,28
14,11
14,37
3,37
4,1
17,47
0,6
4,42
2,24
7,21
15,39
16,1
6,19
12,1
0,6
3,39
9,29
7,48
6,22
10,5
3,11
10,39
9,40
5,21
12,12
5,29
10,21
9,15
15,4
0,24
18,7
3,47
10,31
19,18
15,33
1,45
14,8
10,14
0,29
7,49
15,39
0,39
10,30
7,0
10,11
14,1
1,17
17,8
11,14
3,23
4,15
2,6
17,6
0,32
7,16
10,26
19,6
3,46
19,5
12,11
6,17
13,29
1,45
19,46
15,48
7,34
15,18
0,29
3,49
18,22
18,32
14,11
12,11
0,45
3,32
14,23
8,16
3,43
6,30
5,41
0,46
10,7
11,45
0,1
15,7
0,44
4,12
5,3
11,7
5,15
10,20
2,30
10,40
9,48
2,11
2,40
4,29
15,11
6,15
14,31
9,32
3,15
12,49
16,23
11,29
14,25
10,46
5,45
16,40
17,36
14,9
4,32
1,4
4,12
18,35
16,15
7,23
16,12
7,7
17,18
18,1
4,37
9,32
19,41
3,6
2,11
17,3
11,40
1,32
19,1
13,13
7,29
6,5
19,3
8,29
0,28
4,43
18,12
13,1
10,12
4,13
13,24
12,39
13,49
3,44
13,11
13,31
13,0
15,14
7,9
3,12
6,18
6,14
18,3
9,37
1,2
3,12
16,46
16,16
9,10
11,49
5,3
7,42
2,32
13,14
10,4
16,28
17,2
10,28
2,27
13,33
8,39
3,20
10,31
1,43
0,2
11,16
8,34
12,9
6,34
10,47
5,25
6,24
18,19
7,34
9,10
17,11
10,25
19,38
0,29
2,24
0,28
5,46
3,1
6,45
16,0
7,14
9,5
6,28
10,32
19,5
18,47
15,10
8,18
1,7
14,47
9,6
19,6
4,31
17,9
5,38
15,19
9,18
5,49
14,26
14,11
9,27
8,44
10,38
2,41
3,24
13,19
0,22
14,27
7,39
5,32
7,37
4,27
9,47
16,4
13,29
12,16
15,3
13,22
17,2
5,28
5,28
17,10
16,4
8,7
3,24
0,41
7,17
18,40
1,12
15,34
8,37
19,16
13,49
0,21
7,33
2,17
7,0
7,7
5,33
15,7
1,13
9,27
9,39
15,2
15,13
0,22
16,24
17,36
7,33
7,10
15,7
19,31
16,8
18,36
3,4
9,0
19,14
17,37
16,24
14,18
2,36
5,8
15,40
11,14
19,4
3,30
11,6
1,26
9,39
9,34
9,21
19,21
12,8
1,41
10,29
19,45
11,29
18,33
8,38
13,31
18,46
18,35
15,31
15,4
14,14
1,11
9,39
9,20
7,37
16,31
9,7
11,5
18,26
2,21
1,11
10,18
0,26
7,45
10,26
2,6
6,40
8,14
8,19
8,31
16,13
12,44
7,11
0,46
4,20
16,10
10,24
5,15
11,47
19,8
9,8
3,23
9,2
9,27
12,14
12,37
8,24
12,32
8,16
15,40
10,25
2,42
7,32
18,47
17,22
11,7
1,27
0,27
7,29
17,37
6,14
5,14
2,14
6,40
8,41
0,47
6,10
12,36
6,14
11,30
8,6
3,4
16,43
8,10
2,9
2,6
9,36
7,20
10,29
15,8
8,32
14,26
6,6
12,44
4,39
7,22
15,12
6,10
1,19
4,24
9,11
14,22
16,22
15,22
9,3
16,6
11,27
1,32
6,33
8,49
12,11
12,19
18,43
16,9
9,5
12,31
3,2
1,18
4,18
